0,0,1,1,1,2,0,1,2,2,2,2,1,2,1,1,0,1,1,0,2
1,3.8,13.9,13.9,3.6,10.9,3.8,12.9,1.7999999999999998,10.9,4.35,1.7999999999999998,3.8,11.2,3.3,12.7,1.7666666666666666,-0.3999999999999999,6.6,1.1,1.7999999999999998
2,1.1,-5.0,3.3,6.7,-7.449999999999999,5.8,13.3,-2.8,0.2833333333333332,0.2833333333333332,0.10000000000000053,2.9,-7.05,-6.2,-3.0999999999999996,-4.0,-4.0,7.0,-5.1,0.10000000000000053
3,1.7,-2.4499999999999997,2.7,13.6,-7.95,6.6,7.8,12.25,-2.8,2.85,-0.44999999999999973,-2.9333333333333336,4.95,-5.0,0.1416666666666665,5.1,-1.1,2.9,2.0999999999999996,0.34999999999999964
4,1.7,-5.2,3.8,-4.0,15.8,1.1,1.1,13.3,-3.1,6.3,5.8,3.9,-2.8,7.0,3.3,0.8250000000000002,-5.0,3.9,5.8,9.133333333333333
5,5.1,5.6,2.7,-0.10000000000000009,-5.2,-4.9,3.8,14.35,12.25,6.95,1.2,-4.525,1.2,-0.3999999999999999,-0.20000000000000018,2.0999999999999996,-7.6,-8.4,11.7,-2.8
6,1.1,3.8,2.7,-4.4750000000000005,1.7999999999999998,3.8,-2.2,6.95,-4.0,1.2,5.8,-7.0,5.8,-7.6,-4.9,-2.3,2.7,3.6,1.1,-7.95
7,0.8250000000000002,-0.20000000000000018,0.19166666666666649,-1.775,7.9,1.1,-0.20000000000000018,1.2,-0.9500000000000002,-9.8,12.25,-0.10000000000000009,0.3,-2.9,13.3,1.7999999999999998,0.0,3.9000000000000004,5.8,3.083333333333333
8,5.8,1.1,-4.525,-4.4750000000000005,2.85,-2.9,4.550000000000001,1.2,6.3,5.8,-7.95,3.3,2.85,-1.2999999999999998,3.6,-2.125,-3.0999999999999996,-0.20000000000000018,-4.4,8.8
9,-10.8,-4.4750000000000005,3.9,13.3,-5.2,1.7,2.9,3.0,-9.1,-0.19999999999999973,0.10000000000000053,-4.0,3.0,2.9,7.8,1.7,-5.0,3.6,6.1,13.8
10,3.8,13.9,3.9,-2.4499999999999997,-3.9499999999999997,5.1,3.6,1.2,4.35,-3.1,11.2,-4.525,-9.8,-3.325,3.3,5.8,3.6,2.9,0.8250000000000002,6.05
11,6.1,-5.0,-0.10000000000000009,-4.525,2.85,1.7999999999999998,3.6,-1.75,-9.1,-4.6,14.100000000000001,13.6,0.8999999999999999,2.9,9.1,-7.4,1.1,3.6,-2.7333333333333334,0.8999999999999999
12,0.8250000000000002,3.9,-0.10000000000000009,3.6,4.2,1.1,3.3,-9.1,9.4,-4.25,4.35,13.8,5.8,9.475,-4.525,3.0,1.1,3.6,2.0999999999999996,-2.8
13,5.1,-7.6,13.8,3.9,5.8,-2.3,3.6,0.8999999999999999,-5.133333333333333,-7.05,11.2,2.9,0.8999999999999999,-1.775,-1.1,-3.625,-4.9,2.7,5.1,-9.8
14,9.775,2.9,-7.6,6.7,-6.1,1.7,8.933333333333334,-7.449999999999999,4.35,-9.8,10.9,3.6,0.8999999999999999,-4.0,2.0999999999999996,-3.175,-4.4750000000000005,3.3,-3.625,2.85
15,5.8,-7.6,6.6,3.6,0.8999999999999999,1.1,-0.10000000000000009,1.2,-0.19999999999999973,-2.8,0.8999999999999999,-1.775,-1.15,-4.0,3.9,-4.225,2.7,-2.9,-5.699999999999999,5.25
16,6.1,1.1,3.3,3.6,-0.7000000000000002,1.1,0.7999999999999998,-3.1,1.2,-2.8,4.35,-3.325,-2.8,3.9,-3.325,11.875,3.9,-3.325,5.8,-2.8
17,-2.125,3.9,-4.4750000000000005,3.6,0.34999999999999964,-2.4000000000000004,2.9,0.8999999999999999,-4.0,5.8,4.35,2.9,10.9,3.133333333333333,1.1,6.6,-6.2,9.525,0.8250000000000002,4.7666666666666675
18,-2.9,3.6,3.6,-1.4000000000000004,6.05,-2.9,-4.9,1.2,10.3,-6.25,5.8,11.1,-6.25,-5.0,3.6,-0.20000000000000018,3.9,2.9,-3.625,-9.8
19,5.1,5.225,-4.525,9.1,0.8999999999999999,-2.45,3.3,0.3,13.8,-9.05,4.35,-6.2,-9.1,-2.2,3.9,8.975,-0.3333333333333338,3.3,2.2166666666666663,0.3
20,0.8250000000000002,7.0,-8.4,-4.525,-2.8,-0.20000000000000018,-5.0,1.2,-7.05,-5.2,4.35,12.7,11.2,3.8,3.9,3.225,3.6,-5.0,1.7,-7.95
21,8.9,3.9,-0.20000000000000018,3.3,-9.8,-3.175,3.9,0.34999999999999964,5.8,0.3,4.2,-3.325,1.2,2.9,10.675,-5.025,3.8,-8.4,16.1,1.2
22,-3.4749999999999996,6.6,2.9,13.9,9.4,9.6,13.9,0.3,0.8999999999999999,5.333333333333333,0.3,-3.0999999999999996,5.016666666666667,-1.775,7.8,1.1,-6.2,2.9,1.7,1.2
23,1.1,3.8,2.7,-0.3999999999999999,5.8,0.8250000000000002,3.6,-2.8,1.2,10.9,2.85,-0.20000000000000018,-6.25,2.7,-8.4,8.975,3.9,-3.3,-2.475,4.95
24,-3.625,-3.3,-7.3,-3.3,0.8999999999999999,5.8,3.8,-3.1,0.8999999999999999,1.2,7.9,2.9,0.10000000000000053,3.9,-2.4499999999999997,-5.1,13.9,3.3,-2.6500000000000004,-1.5833333333333335
25,6.6,1.1,-5.0,3.9000000000000004,0.34999999999999964,0.8250000000000002,2.9,0.8999999999999999,-6.1,-3.1,-6.25,3.9,-4.25,-5.2,2.9,1.7,3.6,3.6,5.8,2.85
26,0.8250000000000002,6.4,-4.525,13.8,15.8,1.1,9.0,8.6,0.8999999999999999,0.3,-3.7,-1.1,-5.4,6.008333333333333,2.9,-2.3,3.675,2.7,5.8,1.2
27,1.1,13.6,8.8,-5.2,3.9,1.1,3.9,-2.8,5.8,0.8999999999999999,-1.15,3.9,-7.05,2.7,6.3,1.1,11.1,3.3,6.1,0.3999999999999999
28,3.8,3.9,-3.325,-0.7000000000000002,7.9,5.1,3.8,-2.8,12.85,-9.05,2.85,3.0,11.2,13.9,-4.9,1.1,-2.9,2.7,1.1,5.25
29,5.1,-4.4750000000000005,1.8,-1.2999999999999998,4.35,2.5,3.8,-7.449999999999999,0.3,1.2,-4.25,13.9,4.35,3.9,-0.20000000000000018,-2.6500000000000004,-6.2,1.1,-2.125,0.8999999999999999
30,1.7999999999999998,3.9,2.9,-3.3,1.2,1.1,1.1,5.8,1.2,-9.05,-4.6,3.3,11.133333333333333,3.3,-5.2,0.8250000000000002,-4.525,-0.10000000000000009,6.1,5.8
31,1.7999999999999998,-3.3,1.1,2.7,10.9,1.1,3.6,-4.6,8.6,0.8999999999999999,0.8999999999999999,3.6,4.9,0.0,3.6,0.8250000000000002,7.0,1.1,4.1,8.8
32,6.1,3.9,3.6,-3.0999999999999996,-1.15,5.8,-3.3,4.35,-7.95,0.8999999999999999,1.2,3.6,2.85,3.6,-4.4750000000000005,5.8,8.633333333333333,3.6,6.8,0.3
33,5.1,2.9,7.8,-7.3,6.95,1.1,1.1,10.9,1.2,0.10000000000000053,9.75,-8.4,0.8999999999999999,1.1,6.9,8.975,-0.3999999999999999,3.9,-2.3,-6.25
34,11.1,10.9,13.9,1.3666666666666671,-6.25,-0.20000000000000018,3.6,-7.95,0.75,0.34999999999999964,-5.2,3.8,4.35,-2.4499999999999997,-0.20000000000000018,16.1,3.9,-7.6,9.1,-6.25
35,-10.8,-0.3999999999999999,3.9,-8.4,1.2,-5.025,-1.775,-6.1,0.3,-4.25,1.8666666666666667,-2.4499999999999997,7.75,-3.0999999999999996,12.9,13.8,0.7999999999999998,3.8,-7.4,1.7999999999999998
36,-2.125,3.9,10.0,3.6,-7.05,3.8,1.1,-0.7333333333333333,-1.15,0.8999999999999999,4.35,3.6,1.2,1.1,-0.10000000000000009,1.9333333333333331,3.9,3.6,3.8,-5.4
37,0.8250000000000002,3.6,2.9,1.1,-3.1,1.0999999999999996,-0.3999999999999999,0.8999999999999999,4.466666666666667,0.10000000000000053,2.85,-3.325,1.2,7.8,3.6,1.7,-0.7000000000000002,-0.3999999999999999,0.8250000000000002,1.2
38,5.1,-4.0,-5.0,11.1,0.8999999999999999,1.1,-1.4000000000000004,0.10000000000000053,-9.8,-5.4,5.8,-0.3999999999999999,-0.9500000000000002,3.7,-3.0999999999999996,-4.0,-8.4,3.3,0.8250000000000002,10.0
39,5.8,1.1,-0.20000000000000018,2.9,5.8,-2.9,1.1,-0.9500000000000002,2.85,-7.449999999999999,-0.9500000000000002,6.9,4.35,3.3,-5.2,5.8,-7.0,2.9,-3.775,0.3
40,5.1,-5.2,-7.0,2.9,-7.95,3.225,6.6,2.85,-7.95,-2.8,11.133333333333333,9.475,11.2,13.6,-8.4,1.7,3.8,-8.4,-4.9,-9.1
41,5.8,-0.6000000000000001,-5.0,-4.9,5.8,1.1,2.7,1.2,7.1000000000000005,-7.95,6.550000000000001,13.9,-4.25,-2.9,0.19166666666666649,3.8,-0.6000000000000001,-0.20000000000000018,-2.9,5.8
42,5.8,2.7,-2.9,13.9,-6.25,3.8,3.6,-7.449999999999999,-6.25,15.8,0.3,-0.20000000000000018,-9.8,3.3,-0.3999999999999999,1.1,2.7,3.3,3.8,-3.1
43,-2.125,2.9,1.1,13.3,0.8999999999999999,5.1,-8.4,-0.19999999999999973,2.85,1.7999999999999998,-5.2,3.3,0.10000000000000053,3.9,-7.0,6.8,2.9,-7.3,-5.025,0.8999999999999999
44,0.8250000000000002,3.6,3.9,3.6,13.3,1.1,-2.4499999999999997,-1.4333333333333336,2.85,1.2,1.2,3.6,4.35,3.6,3.8,5.8,-4.4750000000000005,5.6,-2.45,11.2
45,8.8,3.8,-3.325,3.9,1.2,-3.4749999999999996,11.1,1.2,10.9,4.35,0.8999999999999999,9.0,6.2333333333333325,4.1,2.9,5.8,2.0999999999999996,-4.4750000000000005,-3.4749999999999996,10.9
46,5.1,10.0,-2.9,3.9,-7.95,11.6,3.6,7.75,6.800000000000001,5.8,4.35,2.9,-9.1,3.6,2.9,9.1,1.1,4.466666666666667,10.375,0.75
47,1.1,3.7,-2.8666666666666667,2.7,-5.4,1.1,3.8,0.3,1.6,7.75,-3.1,7.8,-2.8,-4.525,1.9999999999999996,6.766666666666667,-2.4499999999999997,2.7,8.1,0.8999999999999999
48,3.8,8.8,2.7,3.9,0.8999999999999999,5.8,3.3,-7.449999999999999,0.10000000000000053,5.083333333333333,4.35,-7.0,6.05,8.8,9.0,1.0999999999999996,1.9999999999999996,3.6,1.1,-6.1
49,-5.1,-6.2,-2.4499999999999997,-8.4,-7.05,1.1,-4.525,2.85,0.3,5.8,-3.7,3.9,0.8999999999999999,1.1,2.9,5.8,3.8,2.7,5.1,0.8999999999999999
50,3.0,-0.3999999999999999,6.5,3.0,3.8499999999999996,1.1,-4.525,2.85,-5.4,6.95,5.8,6.7,3.9,2.7,2.9,5.8,13.8,1.1,5.1,0.8999999999999999
51,11.7,12.7,3.6,11.1,9.683333333333334,11.1,-0.20000000000000018,1.7999999999999998,15.8,0.8999999999999999,1.2,2.9,10.3,13.8,13.8,4.1,5.6,3.6,10.825,4.35
52,1.1,1.1,13.9,2.9,5.8,5.8,-0.10000000000000009,8.8,10.9,0.3,11.2,2.9,10.9,13.6,1.1,10.825,13.8,3.9,3.0,8.8
53,-3.175,-1.2999999999999998,12.9,-1.2999999999999998,0.8999999999999999,13.8,2.9,3.9,0.3999999999999999,5.8,0.34999999999999964,2.7,4.2,3.9,9.233333333333333,15.8,3.6,3.9,15.8,-3.1
54,1.7,2.7,13.9,3.6,0.8999999999999999,10.825,13.8,1.2,1.2,0.8999999999999999,2.85,3.6,1.7999999999999998,3.9,0.7999999999999998,-2.9,13.3,3.6,5.8,11.2
55,1.1,3.9,13.8,2.9,10.9,3.8,3.9,1.2,10.9,0.3,5.8,2.9,4.35,13.6,13.3,-0.20000000000000018,13.3,2.9,5.8,1.2
56,-3.175,2.7,13.3,6.6,10.9,1.1,13.9,-2.8,10.9,11.2,5.8,13.8,1.2,13.9,11.1,5.1,11.1,11.1,6.1,5.8
57,4.1,3.8,3.3,2.9,10.9,15.8,13.3,5.8,0.9666666666666666,9.4,-1.15,5.6,10.3,3.9,3.8,-3.175,13.9,2.9,6.6,0.34999999999999964
58,1.7999999999999998,13.8,13.8,3.6,9.4,1.7,13.8,10.3,5.8,3.3,1.7999999999999998,2.9,-2.8,4.1,13.3,-2.9,-0.3999999999999999,2.7,5.1,-3.7
59,15.8,13.9,2.9,3.3,8.4,8.8,3.8,5.8,11.2,4.2,4.35,13.3,0.8999999999999999,11.1,11.1,11.133333333333333,11.1,13.3,1.1,4.2
60,1.7,13.9,13.9,13.3,10.9,3.8,6.9,11.2,15.8,1.7999999999999998,1.7999999999999998,13.9,0.3,13.6,2.9,10.825,3.3,3.6,15.8,11.2
61,-2.3,13.9,6.9,3.3,4.35,15.8,13.9,0.8999999999999999,-1.15,0.34999999999999964,1.7999999999999998,3.6,1.7999999999999998,3.9,3.9,1.1,3.8,2.7,1.7999999999999998,5.8
62,1.1,5.6,2.9,-0.10000000000000009,11.2,1.7999999999999998,-1.2999999999999998,11.2,-1.15,11.2,-2.8,-0.10000000000000009,0.34999999999999964,3.9,-0.3999999999999999,1.7,-1.1,2.7,-2.9,11.2
63,5.8,-0.3999999999999999,3.8,2.7,1.7999999999999998,1.7,3.6,1.2,4.35,3.9,5.8,3.3,11.2,3.9,2.9,1.7,11.1,13.3,5.8,10.3
64,15.1,12.7,8.933333333333334,3.9,5.8,1.1,3.3,2.85,1.2,6.2333333333333325,0.3,3.6,0.34999999999999964,3.9,3.3,1.7,2.7,5.6,4.1,10.9
65,3.8,3.6,13.8,3.3,4.35,1.7,-0.20000000000000018,14.35,7.35,-2.8,-2.8,3.9,1.7999999999999998,-0.3999999999999999,13.3,-2.9,2.7,11.1,10.825,-3.1
66,11.7,13.8,11.1,3.9,4.2,1.7999999999999998,3.8,11.2,1.2,5.8,10.3,6.9,11.2,13.8,4.1,5.1,-0.20000000000000018,13.9,-2.9,10.3
67,0.8250000000000002,3.6,1.1,4.1,11.2,16.1,2.9,11.2,15.8,5.8,4.35,12.9,0.8999999999999999,3.3,1.7666666666666666,5.8,-1.1,2.7,11.7,4.2
68,5.8,3.3,1.1,13.6,14.35,5.8,13.9,10.3,1.7999999999999998,8.8,0.3,3.9,0.8999999999999999,-0.3999999999999999,-0.3999999999999999,15.1,13.8,2.9,-3.175,0.8999999999999999
69,8.8,2.9,3.3,2.7,10.3,-2.3,13.9,5.8,1.7999999999999998,11.2,0.3,-1.1,4.35,-1.1,-0.3999999999999999,-2.9,13.3,12.9,5.8,11.2
70,6.1,-0.10000000000000009,13.9,3.9,11.2,-2.9,3.6,5.25,1.2,0.8999999999999999,1.7999999999999998,-1.1,5.8,13.6,12.7,3.825,12.7,3.3,1.7,5.8
71,0.8250000000000002,3.8,13.9,-0.10000000000000009,14.35,-3.175,-1.1,-1.15,3.9,10.3,0.8999999999999999,-0.20000000000000018,8.8,2.7,3.9,5.8,4.1,8.233333333333333,1.1,1.7999999999999998
72,11.7,12.9,7.8,12.9,1.2,0.8250000000000002,1.1,-1.15,15.8,11.2,10.3,2.9,0.8999999999999999,-0.3999999999999999,-0.3999999999999999,5.1,12.9,3.9,11.7,1.7999999999999998
73,15.1,3.9,13.9,-2.9,5.8,5.8,2.9,1.2,3.9,1.2,1.7999999999999998,-2.9,5.8,13.3,3.8,-2.9,7.8,2.9,15.8,10.9
74,11.7,-0.3999999999999999,13.3,2.9,10.3,5.8,-0.3999999999999999,5.8,5.8,4.2,10.3,12.9,1.7999999999999998,6.9,3.6,15.8,3.3,6.6,6.1,10.3
75,15.1,12.7,13.9,11.1,-3.7,1.7999999999999998,3.9,-3.7,5.8,0.8999999999999999,2.85,12.9,6.533333333333333,3.6,3.6,8.975,3.8,2.7,5.8,1.2
76,-2.9,2.9,13.8,-1.2999999999999998,-1.15,1.1,6.8,14.35,10.9,1.2,14.35,-0.10000000000000009,10.9,-1.2999999999999998,-2.9,5.8,3.3,-2.9,1.1,-3.7
77,15.1,-0.3999999999999999,6.8,-2.9,-3.7,15.1,3.9,5.8,1.7999999999999998,11.2,11.2,3.8,1.7999999999999998,2.7,3.8,4.1,1.1,3.9,-2.3,3.9
78,1.1,1.1,3.3,2.9,10.9,1.1,1.1,11.2,10.9,1.7999999999999998,10.9,-0.10000000000000009,8.8,-0.10000000000000009,13.9,5.1,13.9,-0.3999999999999999,-2.3,4.35
79,-3.175,2.9,13.8,-0.3999999999999999,0.34999999999999964,-2.9,3.8,1.7999999999999998,-1.15,0.34999999999999964,4.35,3.6,6.5,-0.10000000000000009,-1.2999999999999998,3.825,3.9,1.1,-2.9,-3.7
80,16.1,3.8,-1.2999999999999998,6.6,0.3,1.1,3.9,0.8999999999999999,8.8,0.8999999999999999,9.4,12.9,4.2,3.6,12.9,8.8,3.5666666666666664,3.6,15.8,1.7999999999999998
81,3.825,3.9,12.9,13.6,6.533333333333333,5.8,11.1,1.2,7.7,1.8666666666666667,-2.8,3.6,-1.15,9.233333333333333,2.9,5.1,9.233333333333333,11.1,-2.3,5.8
82,1.4916666666666667,3.6,12.7,2.7,5.016666666666667,0.8250000000000002,3.8,6.2333333333333325,2.85,0.3,5.8,3.9,1.2,13.8,11.1,1.7999999999999998,7.8,5.9,1.7,1.2
83,13.8,5.9,13.3,3.5666666666666664,10.9,1.7,2.9,10.9,1.7999999999999998,1.7999999999999998,6.533333333333333,13.8,3.9,2.7,6.8,-3.175,13.3,13.3,5.8,-1.15
84,1.1,1.1,3.3,2.9,-3.1,-2.9,-0.3999999999999999,1.7999999999999998,10.9,1.2,9.4,13.9,3.9,13.9,-0.3999999999999999,6.1,9.233333333333333,13.9,15.1,1.7999999999999998
85,15.1,8.233333333333333,13.3,5.9,1.2,13.8,3.9,4.35,1.7999999999999998,3.9,4.133333333333333,12.9,0.3,13.3,-0.3999999999999999,11.7,3.9,3.9,3.8,2.85
86,1.7,3.9,11.1,13.8,4.35,9.1,3.6,3.9,11.2,10.3,0.8999999999999999,3.6,2.85,13.9,3.6,10.825,6.6,6.6,5.1,8.8
87,5.1,13.6,4.466666666666667,2.7,15.8,15.8,1.1,-2.8,0.8999999999999999,11.2,10.9,-0.10000000000000009,10.9,13.9,-0.3999999999999999,11.1,12.7,-0.20000000000000018,1.7,15.8
88,-2.9,13.8,3.6,3.3,1.2,-0.20000000000000018,1.1,10.9,-1.15,15.8,4.2,-0.3999999999999999,-2.8,-0.3999999999999999,1.1,0.8250000000000002,3.9,13.6,-2.3,15.8
89,5.8,6.8,13.8,-1.2999999999999998,-3.1,1.1,13.8,5.8,2.85,1.7999999999999998,1.7999999999999998,13.9,-2.8,3.9,13.6,11.1,-0.7000000000000002,3.3,3.8,10.0
90,5.8,2.7,-0.20000000000000018,13.9,11.2,1.7999999999999998,3.6,11.2,0.8999999999999999,1.2,-3.1,13.9,15.8,2.7,0.7999999999999998,11.7,-0.3999999999999999,2.9,1.1,4.2
91,11.1,2.7,4.1,3.8,11.2,5.8,3.6,0.8999999999999999,10.3,10.3,1.7999999999999998,13.9,10.9,2.7,-0.7000000000000002,11.1,3.6,6.6,5.1,10.3
92,4.7,-2.9,1.7666666666666666,3.6,4.2,6.1,13.9,11.2,2.85,0.3,0.8999999999999999,13.9,10.0,3.9,-2.9,-2.9,11.1,2.9,1.1,15.8
93,11.7,1.1,12.7,3.9,0.8999999999999999,11.7,6.6,10.3,8.8,-2.8,1.7999999999999998,3.9,-3.1,12.9,13.6,8.1,13.6,2.7,4.1,11.2
94,15.1,13.8,7.8,9.133333333333333,1.7999999999999998,15.8,2.9,11.2,0.34999999999999964,11.2,1.7999999999999998,-0.20000000000000018,-1.15,7.8,3.9,8.8,13.3,3.6,16.1,1.2
95,5.8,2.9,6.8,1.1,1.2,10.0,3.9,11.2,2.85,1.7999999999999998,10.9,1.1,10.9,1.1,-0.3999999999999999,15.1,7.8,3.6,5.8,5.8
96,8.1,2.7,13.9,13.6,0.8999999999999999,10.0,3.9,6.2333333333333325,8.8,-3.1,8.8,3.8,5.8,-1.2999999999999998,3.9,-3.175,13.3,-0.10000000000000009,16.1,0.34999999999999964
97,3.8,2.7,4.1,-0.7000000000000002,10.3,2.0999999999999996,3.3,11.2,0.8999999999999999,4.35,15.8,3.9,-1.15,-0.3999999999999999,13.8,1.7,6.3,2.9,15.8,5.8
98,16.1,3.3,-1.1,5.7,4.35,1.7,2.7,9.4,11.2,0.3,2.85,13.9,3.9,-0.3999999999999999,13.6,8.1,1.1,13.9,6.1,0.34999999999999964
99,6.1,3.9,10.4,3.6,2.85,1.1,12.7,11.2,4.2,1.7999999999999998,0.8999999999999999,13.9,11.2,-0.10000000000000009,3.6,16.1,-0.7000000000000002,-0.3999999999999999,8.8,11.2
100,3.8,4.1,13.9,3.3,4.2,1.1,3.8,1.2,0.8999999999999999,0.34999999999999964,3.9,-0.3999999999999999,9.4,-0.10000000000000009,3.9,-3.175,13.9,-1.2999999999999998,-2.9,6.2333333333333325
101,16.1,-1.1,1.1,6.8,10.0,0.3250000000000002,3.9,0.34999999999999964,10.3,10.9,5.8,3.9,5.8,2.9,-0.10000000000000009,1.0999999999999996,-0.7000000000000002,1.1,15.8,0.34999999999999964
102,5.8,-1.2999999999999998,1.1,3.8,10.0,3.8,-1.2999999999999998,5.8,8.8,11.2,15.8,13.6,10.0,3.9,3.9,8.1,2.9,-0.7000000000000002,16.1,0.8999999999999999
103,5.8,-0.3999999999999999,12.7,-0.3999999999999999,4.2,0.8250000000000002,3.8,0.8999999999999999,11.2,10.3,11.2,3.6,1.2,13.9,13.9,1.1,3.6,1.1,13.8,11.2
