0,0.0,0.0,0.0,0.0,0.0
1,7.686249999999999,16.1,-2.9,4.05,11.0
2,6.370416666666666,25.8,-9.025,2.183333333333333,14.0
3,2.343750000000001,18.8,-8.9,-0.15,8.0
4,3.663333333333334,21.55,-11.3,1.2166666666666666,12.0
5,2.876666666666666,23.6,-14.8,0.6333333333333333,8.0
6,2.1512499999999997,21.7,-9.1,0.1,7.0
7,5.435416666666667,23.8,-9.7,2.1833333333333336,11.0
8,2.843749999999999,25.1,-11.3,0.55,9.0
9,-1.0633333333333332,6.1,-11.0,-1.5666666666666667,8.0
10,0.34624999999999995,22.225,-8.525,-0.65,10.0
11,1.9937500000000004,25.8,-11.6,-0.1,11.0
12,1.4725,20.0,-11.3,-0.4,7.0
13,3.8849999999999993,20.825,-11.3,1.15,11.0
14,-1.11375,26.1,-14.8,-1.05,11.0
15,3.3775,21.1,-9.1,1.2,11.0
16,1.7062500000000003,23.8,-10.2,0.05,13.0
17,4.0725,25.8,-8.9,0.8,12.0
18,3.175,25.8,-8.9,0.6,9.0
19,0.8208333333333332,10.441666666666666,-9.025,-0.3083333333333334,6.0
20,3.343333333333333,23.3,-11.4,1.5166666666666664,9.0
21,2.0749999999999997,25.8,-11.3,0.05,9.0
22,3.6212500000000007,21.875,-9.0,0.95,11.0
23,1.3300000000000005,23.9,-9.2,-0.65,11.0
24,0.8775000000000002,18.3,-9.7,-0.45,8.0
25,5.122083333333333,26.1,-14.8,1.5666666666666667,12.0
26,0.4874999999999998,25.8,-11.4,-0.85,10.0
27,5.754166666666666,26.1,-8.9,2.0333333333333337,10.0
28,6.192499999999999,23.8,-8.475000000000001,2.2,14.0
29,1.3141666666666663,20.675,-8.9,-0.4166666666666667,9.0
30,0.36500000000000005,15.6,-8.525,-0.65,9.0
31,4.084999999999999,25.8,-7.3,0.95,11.0
32,2.5275,21.525,-9.2,0.4,8.0
33,-0.13874999999999985,23.6,-14.8,-0.85,10.0
34,0.6062499999999996,23.8,-12.4,-0.2,10.0
35,3.852499999999999,23.8,-8.5,0.85,12.0
36,6.431250000000001,25.1,-10.2,1.9,12.0
37,0.18250000000000047,23.8,-11.4,-0.75,7.0
38,5.104999999999999,25.1,-9.2,1.15,12.0
39,1.8179166666666666,22.9,-14.8,0.4333333333333333,9.0
40,4.361666666666666,21.1,-8.475000000000001,0.9833333333333334,12.0
41,-2.129583333333333,5.8,-14.8,-1.6166666666666665,9.0
42,2.6866666666666665,21.55,-7.475,0.033333333333333326,7.0
43,-0.15125000000000027,23.3,-11.0,-0.35,10.0
44,2.9912499999999995,23.8,-8.525,0.25,10.0
45,4.2574999999999985,23.6,-8.475000000000001,1.25,11.0
46,1.3504166666666664,20.225,-9.7,-0.06666666666666657,9.0
47,1.1816666666666666,23.3,-12.4,0.2333333333333333,10.0
48,2.640416666666667,26.1,-9.1,0.5833333333333333,11.0
49,0.51625,20.525,-11.3,-0.3,8.0
50,2.7375,23.8,-12.4,0.75,9.0
51,6.6825,13.9,-3.175,4.1,11.0
52,8.367500000000001,15.8,0.8250000000000002,5.15,9.0
53,7.28375,23.8,-3.175,3.05,12.0
54,7.33,25.8,-2.9,1.95,14.0
55,7.1,23.3,-2.9,3.0,12.0
56,5.999999999999999,20.0,-2.9,1.85,14.0
57,6.093750000000001,20.0,-3.175,2.9499999999999997,12.0
58,7.7924999999999995,25.8,-0.3999999999999999,2.85,12.0
59,6.295,22.9,-2.9,2.8,12.0
60,6.4799999999999995,25.8,-2.9,2.15,14.0
61,5.62,16.1,-2.9,2.35,12.0
62,6.5112499999999995,23.8,-3.175,2.85,13.0
63,5.850833333333333,15.8,-3.175,2.3833333333333337,12.0
64,6.659583333333333,21.7,-3.175,2.6333333333333333,12.0
65,7.254583333333331,21.1,1.1,3.483333333333333,14.0
66,6.6862499999999985,26.1,-2.9,2.45,13.0
67,6.329583333333335,16.1,-3.175,2.7666666666666666,12.0
68,8.36625,25.8,-2.9,3.6,12.0
69,5.6049999999999995,17.8,-2.9,1.35,13.0
70,7.517916666666667,21.1,-3.175,3.6,12.0
71,6.507916666666667,21.1,-0.10000000000000009,2.666666666666667,12.0
72,6.6362499999999995,23.3,-2.9,2.75,14.0
73,7.584583333333333,16.6,-2.9,3.8166666666666664,11.0
74,5.61625,25.8,-2.9,1.65,12.0
75,8.48333333333333,25.8,-2.9,3.9666666666666663,10.0
76,7.529583333333332,16.466666666666665,-0.3999999999999999,3.4666666666666663,11.0
77,5.52125,16.6,-3.175,2.1,11.0
78,8.484999999999998,20.0,-1.2999999999999998,3.35,12.0
79,7.026250000000002,25.1,-1.2999999999999998,2.55,14.0
80,4.78625,20.0,-3.175,0.9,13.0
81,6.212916666666667,17.8,-3.175,2.0666666666666664,13.0
82,7.4475,23.9,-3.175,3.75,12.0
83,5.923333333333333,20.0,-2.9,1.9333333333333331,14.0
84,6.117499999999999,23.3,-0.3999999999999999,2.4,14.0
85,6.899583333333335,25.1,-3.175,1.9833333333333332,12.0
86,8.054583333333335,26.1,-2.9,2.9833333333333334,12.0
87,8.001249999999999,23.8,-1.2999999999999998,3.883333333333333,10.0
88,7.404166666666666,26.1,-0.3999999999999999,3.366666666666667,13.0
89,5.324583333333333,13.8,-2.9,1.9666666666666668,11.0
90,6.571250000000001,25.1,-3.175,1.95,14.0
91,5.29625,16.6,-2.9,1.5,13.0
92,8.00666666666667,25.8,-0.10000000000000009,3.3266666666666667,11.0
93,7.649166666666666,25.1,-0.3999999999999999,3.3166666666666664,12.0
94,6.242083333333333,26.1,-3.175,2.2333333333333334,15.0
95,4.138749999999999,21.7,-1.1,0.85,15.0
96,8.703333333333333,25.8,-0.3999999999999999,3.633333333333333,11.0
97,11.810000000000002,25.8,1.1,5.8,9.0
98,4.8575,17.8,-3.175,1.15,13.0
99,4.434999999999999,23.8,-3.175,1.5,12.0
100,7.422500000000002,26.1,-3.175,3.05,13.0
101,5.669999999999999,20.0,-2.9,1.85,13.0
102,5.3412500000000005,25.1,-2.9,1.65,13.0
103,7.171249999999999,15.8,-2.9,4.3,11.0
104,9.122916666666665,25.8,-0.10000000000000009,4.166666666666666,10.0
105,7.871250000000001,16.1,-2.9,4.25,11.0
106,6.918333333333334,13.9,1.1,3.7833333333333328,12.0
107,7.530833333333334,25.8,-0.7000000000000002,3.166666666666667,12.0
108,10.276250000000001,25.8,-1.2999999999999998,4.55,10.0
109,7.9941666666666675,23.8,-2.9,3.666666666666667,11.0
110,4.917916666666666,15.1,-2.9,0.9166666666666666,12.0
111,4.0875,15.8,-3.175,0.4,14.0
112,6.20625,21.7,-0.3999999999999999,2.7,13.0
113,5.30625,15.8,-2.9,1.45,13.0
114,5.896249999999999,16.1,-2.9,2.05,14.0
115,6.527500000000001,15.8,-0.3999999999999999,3.4,13.0
116,5.397083333333334,16.1,-3.175,1.8333333333333333,11.0
117,5.5425,16.6,-3.175,2.0,12.0
118,7.1899999999999995,23.9,-2.9,2.9,14.0
119,8.314166666666667,23.9,-3.175,4.516666666666667,10.0
120,9.4625,23.9,-3.175,4.55,10.0
121,10.2,23.8,-2.9,4.75,10.0
122,3.8949999999999982,23.8,-2.9,-0.5,14.0
123,6.626250000000001,23.8,-3.175,2.65,13.0
124,7.7041666666666675,16.6,-2.9,4.166666666666667,9.0
125,9.04,23.9,-0.3999999999999999,3.55,11.0
126,7.909999999999998,23.8,-2.9,3.35,12.0
127,5.746249999999999,23.8,-1.2999999999999998,1.45,13.0
128,6.932916666666666,16.6,-2.9,3.733333333333333,11.0
129,8.075,25.8,-2.9,3.55,12.0
130,6.909166666666666,26.1,-3.175,2.2666666666666666,14.0
131,8.16125,26.1,0.8250000000000002,3.5,13.0
132,6.861250000000001,25.1,-2.9,2.6,12.0
133,4.0425,15.8,-3.175,0.6,13.0
134,5.0962499999999995,25.8,-2.3,0.95,13.0
135,4.1729166666666675,17.8,-3.175,0.7166666666666666,12.0
136,6.004999999999998,23.3,-2.9,2.15,14.0
137,9.047916666666666,25.8,0.8250000000000002,4.416666666666667,10.0
138,7.067500000000001,15.8,-3.175,3.7,11.0
139,7.154583333333333,23.8,-3.175,3.4166666666666665,11.0
140,7.088333333333333,23.8,-0.3999999999999999,2.941666666666667,14.0
141,6.7141666666666655,15.1,-3.175,3.7833333333333328,11.0
142,10.049583333333334,25.1,-3.175,4.666666666666666,9.0
143,7.71625,26.1,-2.9,2.75,13.0
144,4.885833333333332,16.1,-3.175,1.7166666666666663,13.0
145,5.175,21.7,-3.175,1.45,15.0
146,6.749583333333332,16.1,-2.9,2.8666666666666663,9.0
147,6.952916666666667,15.8,-0.20000000000000018,2.8166666666666664,11.0
148,8.569583333333332,23.9,1.1,3.7166666666666663,13.0
149,8.519166666666665,25.1,-1.2999999999999998,4.116666666666666,10.0
150,6.479166666666667,21.7,-3.175,2.6166666666666667,14.0
151,6.737916666666665,23.9,-3.175,2.5166666666666666,14.0
152,5.730416666666667,16.1,-3.175,2.966666666666667,12.0
153,6.828333333333333,20.0,-2.9,2.8833333333333333,12.0
154,7.747083333333333,23.8,-3.175,3.333333333333333,14.0
155,5.298333333333333,22.9,-2.9,1.1666666666666665,11.0
156,5.41125,15.8,-1.2999999999999998,1.94,12.0
157,5.91625,23.8,-3.175,2.15,14.0
158,5.419583333333331,26.1,-2.9,1.6333333333333333,13.0
159,4.960833333333333,23.8,-3.175,1.7333333333333332,13.0
160,4.940833333333334,25.8,-2.9,1.0666666666666667,13.0
161,7.542916666666668,23.8,-2.9,3.4666666666666663,12.0
162,6.3895833333333325,23.9,-2.9,2.5833333333333335,14.0
163,6.252083333333332,16.1,-3.175,3.183333333333333,12.0
