0,0.0,0.0,0.0,0.0,0.0
1,7.686250000000001,15.8,0.8250000000000002,5.15,11.0
2,9.080000000000002,16.1,1.1,7.15,9.0
3,5.582916666666666,13.9,0.8250000000000002,2.9166666666666665,10.0
4,5.2508333333333335,11.7,0.8250000000000002,3.333333333333333,13.0
5,7.386249999999999,13.9,1.2,6.0,10.0
6,8.037499999999998,15.8,0.8250000000000002,6.625,11.0
7,8.459999999999999,16.1,1.1,5.65,9.0
8,7.9037500000000005,15.8,0.8250000000000002,5.65,11.0
9,5.444999999999999,13.8,0.8999999999999999,3.8,12.0
10,7.882916666666665,16.1,0.9333333333333327,7.266666666666666,8.0
11,7.245,13.9,0.8999999999999999,5.3,11.0
12,7.099166666666666,13.6,1.1,4.416666666666666,10.0
13,7.487916666666665,15.1,1.1,6.066666666666667,10.0
14,6.364166666666665,15.1,1.7,3.5666666666666664,14.0
15,6.974166666666667,14.35,1.1,4.541666666666667,11.0
16,8.455416666666668,15.1,0.8999999999999999,6.216666666666667,8.0
17,9.879166666666666,16.1,1.1,6.591666666666666,7.0
18,7.719166666666668,16.1,-1.2999999999999998,4.566666666666666,11.0
19,5.649166666666665,13.8,-1.15,3.7166666666666663,12.0
20,7.9275,15.8,1.1,5.45,11.0
21,8.367916666666668,16.1,1.1,5.416666666666666,10.0
22,9.5025,15.8,0.3,6.81,7.0
23,7.144166666666666,15.8,1.1,5.266666666666667,13.0
24,7.500416666666666,13.8,0.8250000000000002,5.241666666666666,11.0
25,7.9274999999999975,13.9,1.1,5.65,11.0
26,8.125,15.8,-2.9,4.8,10.0
27,7.515000000000001,15.8,1.1,4.45,12.0
28,7.971249999999998,13.3,2.7,6.6,9.0
29,7.178333333333333,15.8,0.8999999999999999,5.183333333333333,11.0
30,8.651666666666666,15.8,1.1,5.916666666666666,9.0
31,6.6674999999999995,16.1,0.3,4.15,13.0
32,9.273750000000001,16.1,-0.3999999999999999,5.95,9.0
33,6.53625,13.8,1.1,5.75,9.0
34,9.015,16.1,1.7,6.0,9.0
35,8.116666666666665,13.9,1.1,5.7666666666666675,10.0
36,7.7924999999999995,16.1,1.1,6.0,9.0
37,7.364166666666667,15.8,0.8250000000000002,5.916666666666666,10.0
38,7.530833333333332,16.1,0.8250000000000002,6.333333333333333,11.0
39,6.575416666666667,15.1,1.1,4.7666666666666675,12.0
40,6.436249999999999,13.8,0.8999999999999999,4.799999999999999,12.0
41,7.502083333333334,15.8,0.8250000000000002,4.808333333333334,12.0
42,6.861666666666667,15.8,1.1,5.216666666666667,13.0
43,6.324166666666666,13.9,-1.4666666666666668,5.216666666666667,10.0
44,6.902083333333332,15.8,-1.4666666666666668,5.533333333333333,12.0
45,6.78875,15.8,0.8999999999999999,5.1,10.0
46,6.05875,12.9,1.1,4.3,12.0
47,8.154166666666667,13.9,0.8999999999999999,5.341666666666667,12.0
48,8.601666666666667,15.8,1.7,6.916666666666667,10.0
49,9.475,15.8,0.3,6.5,8.0
50,10.145,15.1,2.7,7.15,8.0
51,7.631249999999999,16.1,1.1,5.3,11.0
52,10.344999999999999,16.1,1.1,7.975,8.0
53,6.517916666666666,15.8,1.1,5.066666666666666,11.0
54,7.170000000000002,16.1,0.8999999999999999,4.8,13.0
55,8.376666666666667,15.8,0.8999999999999999,5.766666666666667,10.0
56,7.2612499999999995,15.8,1.1,5.65,10.0
57,7.696249999999999,15.8,0.3,5.45,11.0
58,9.142500000000002,15.8,2.7,6.0,8.0
59,6.805833333333334,15.1,0.8250000000000002,4.833333333333333,11.0
60,6.7645833333333325,16.1,0.3,4.333333333333333,12.0
61,7.5216666666666665,13.9,1.1,6.066666666666666,11.0
62,8.774999999999999,15.8,1.1,7.5,9.0
63,7.977916666666665,15.8,0.8250000000000002,5.766666666666667,11.0
64,8.385000000000002,16.1,1.1,5.95,10.0
65,7.1,15.1,1.1,3.95,12.0
66,7.7262499999999985,15.8,0.3,5.15,10.0
67,8.56333333333333,15.8,3.6,5.533333333333333,9.0
68,8.1375,16.1,0.8250000000000002,5.65,9.0
69,8.072500000000002,15.8,1.1,5.45,10.0
70,7.090000000000001,15.8,0.8999999999999999,5.5,11.0
71,7.3549999999999995,16.1,0.8999999999999999,5.3,12.0
72,7.083749999999999,16.1,1.1,6.775,11.0
73,6.2229166666666655,15.1,0.3,3.9166666666666665,12.0
74,8.270000000000001,15.8,0.8999999999999999,5.5,11.0
75,8.605416666666667,15.8,0.8250000000000002,5.566666666666666,11.0
76,8.485833333333336,15.8,1.1,5.833333333333333,10.0
