0,0.0,0.0,0.0
1,11.171998782295823,22.73889582626571,5.0
2,11.251827964615151,21.97991592667971,5.0
3,11.006860965417827,22.125996021287577,5.0
4,11.189299939190624,21.970893631336587,5.0
5,11.050454851017689,21.970893631336587,5.0
6,11.456707096646504,22.73889582626571,5.0
7,11.30533954074823,22.73889582626571,5.0
8,11.428557251544524,21.55274980023936,5.0
9,11.23442486145537,22.742181793366576,5.0
10,11.008883829078453,21.292172131944838,5.0
11,11.42505259192565,21.89353084595358,5.0
12,11.373195789446115,20.716067847118392,5.0
13,11.122510114068616,21.97991592667971,5.0
14,11.125584382842879,21.89353084595358,5.0
15,11.141978483384527,21.55274980023936,5.0
16,11.331119490920827,22.73889582626571,5.0
17,11.156158711464663,21.970893631336587,5.0
18,11.348445393531195,22.742181793366576,5.0
19,11.390696717717384,22.742181793366576,5.0
20,11.411058571070171,21.97991592667971,5.0
21,11.115160416522277,21.970893631336587,5.0
22,11.063478860771587,22.125996021287577,5.0
23,11.038328236397602,22.742181793366576,5.0
24,11.376213611171131,21.136823429936495,5.0
25,11.213321008780223,22.125996021287577,5.0
26,11.041820686490352,22.73889582626571,5.0
27,10.906016090274234,20.934544010683894,5.0
28,11.202408339962657,22.125996021287577,5.0
29,11.259232921782921,21.970893631336587,5.0
30,11.083653635086714,21.89353084595358,5.0
31,11.223841471231136,22.73889582626571,5.0
32,11.458310896659032,22.742181793366576,5.0
33,11.386125634346024,21.921028397055164,5.0
34,11.236105729921741,22.125996021287577,5.0
35,10.99354477495112,21.921028397055164,5.0
36,11.300320109343717,22.742181793366576,5.0
37,11.259022541761016,22.125996021287577,5.0
38,11.248051358605533,22.125996021287577,5.0
39,11.35417286221601,21.97991592667971,5.0
40,11.406422008266444,22.742181793366576,5.0
41,11.154480505382837,21.970893631336587,5.0
42,11.41807918018211,21.17965819698658,5.0
43,10.961352210577557,21.97991592667971,5.0
44,11.220334534195102,22.73889582626571,5.0
45,11.13457648147991,22.742181793366576,5.0
46,11.258886426285368,22.73889582626571,5.0
47,11.134539194491394,22.742181793366576,5.0
48,11.379025268494493,22.125996021287577,5.0
49,11.03009963083228,21.860991254221044,5.0
50,11.141282985568845,21.418761854482472,5.0
51,10.981197031562864,21.63944789560827,5.0
52,10.919518712948028,22.125996021287577,5.0
53,11.327656016214467,22.742181793366576,5.0
54,11.27765829707412,22.742181793366576,5.0
55,11.015713420984484,22.742181793366576,5.0
56,11.364677222449572,22.125996021287577,5.0
57,11.20196494407967,21.842154022945415,5.0
58,11.14080196951666,21.292172131944838,5.0
59,11.277313577729592,22.742181793366576,5.0
60,11.072474821432298,21.89353084595358,5.0
61,11.201049312342668,22.125996021287577,5.0
62,11.135967003120571,21.63944789560827,5.0
63,11.01311894578714,21.418761854482472,5.0
64,10.980770071909236,22.73889582626571,5.0
65,11.370984461251648,21.860991254221044,5.0
66,11.255745568680824,22.125996021287577,5.0
67,11.033710380366001,22.73889582626571,5.0
68,11.23783835574826,22.125996021287577,5.0
69,11.279161152214574,22.125996021287577,5.0
70,11.166691358865503,22.125996021287577,5.0
